UMAP1	UMAP2	driving_feats	labels	nSBM_labels	residuals	residuals_sign	observed	predicted	scaled_E25	scaled_E2	scaled_E1	scaled_telomere	scaled_ampl	scaled_del	shap_E25	shap_E2	shap_E1	shap_telomere	shap_ampl	shap_del	GC_scaled	GC_shap	bin	start	end	chr	good_residual
12.260636	4.606656	Length_Counts.E2	2	54	0.2345197016576135	1	0.604804586825689	0.37028488516807556	1.1488318981506471	-0.8523588653406502	-0.926569428107871	1.51759451057057	-0.47274430208796886	-0.959671665085217	0.12144751	0.13244742	0.04212551	0.03300433	-0.029401235	0.009087432		0.02618553	2_79	78063961	79064780	2	True
12.26181	4.597154	Length_Counts.E2	2	54	0.1942867393679092	0	0.475882029075093	0.28159528970718384	1.1444741518562764	-0.8924290211245112	-0.926569428107871	1.5555139287080764	-0.539153983761557	-0.9909851855503977	0.11516276	0.1370459	0.049591087	0.02709576	-0.02526812	0.009884506	0.5759829010174764	-0.01404848	2_80	79064781	80065600	2	True
12.215732	4.5532465	Length_Counts.E2	2	54	-0.20171788991754874	0	-0.0943838274604641	0.10733406245708466	1.1578369173245342	-0.8924290211245112	-0.926569428107871	1.5934333468455826	-0.47878154587647687	-0.8657311036896747	0.109686434	0.14459035	0.045784194	0.022498282	-0.02846954	-0.006137836	-0.28302623758966694	-0.021351587	2_81	80065601	81066420	2	False
12.183946	4.634202	Length_Counts.E2	2	54	-0.05570268756254043	0	0.307520865141317	0.3632235527038574	1.1355656415441044	-0.8924290211245112	-0.926569428107871	1.631352764983089	-0.47274430208796886	-0.8579027235733795	0.13341242	0.13843383	0.05657173	0.03459868	-0.030987542	-0.0049231285		0.027932119	2_82	81066421	82067240	2	False
12.20369	4.5232525	Length_Counts.E2	2	54	0.28209151840256663	1	0.67055948591279	0.3884679675102234	1.1954506275314822	-0.8924290211245112	-0.926569428107871	1.6692721831205952	-0.527079496184541	-0.9283581446200362	0.1140105	0.14293326	0.0475228	0.03329935	-0.030703388	0.014759019		0.025264539	2_83	82067241	83068060	2	True
12.209993	4.5595345	Length_Counts.E2	2	54	-0.4453531261102584	-1	-0.27145524877471	0.1738978773355484	1.180603110344529	-0.8924290211245112	-0.926569428107871	2.9206129816583046	-0.7202712974167973	-0.6073945598519332	0.09980707	0.12735985	0.046743475	0.021141147	-0.015918322	-0.030340984	-1.1354445132407451	-0.0045265984	2_116	115094301	116095120	2	True
12.0414095	4.5042562	Length_Counts.E2	2	54	-0.08958416682978311	0	0.0964376528809484	0.1860218197107315	1.1702098483136618	-0.8924290211245112	-0.926569428107871	3.0632362100642814	-0.7866809790903855	-0.435170197293439	0.10412315	0.14565545	0.0436635	0.024604294	-0.021953264	-0.030351628		0.008618702	2_124	123100861	124101680	2	False
12.170365	4.510137	Length_Counts.E2	2	54	-0.19682255224800638	0	-0.0290458037099891	0.16777674853801727	1.185057365500615	-0.8924290211245112	-0.926569428107871	2.987397373789269	-0.8651651483409895	-0.5212823785726861	0.099254794	0.1512316	0.054949936	0.025432175	-0.016682373	-0.03413158	-0.7294473551471385	-0.017253216	2_126	125102501	126103320	2	False
11.258133	4.3912864	Length_Counts.E2	2	54	0.26109856389296904	1	0.679451048596033	0.41835248470306396	1.2167320688327816	-0.8924290211245112	-0.926569428107871	2.4186061017266733	-0.8349789293984493	-0.32557287566530624	0.1279029	0.14898449	0.041740086	0.03482953	-0.01668648	0.009247199		0.024822408	2_141	140114801	141115620	2	True
12.015231	4.110682	Length_Counts.E2	2	54	0.0626805120541094	0	0.665012150390291	0.6023316383361816	1.190501455135831	-0.8924290211245112	-0.926569428107871	0.7501517036763943	-0.7142340536282893	-0.638708080317114	0.10221645	0.13888378	0.040688798	0.03392981	-0.014435601	-0.023846958		0.045302827	2_185	184150881	185151700	2	True
11.261588	4.1662316	Length_Counts.E2	2	54	0.30151780262011063	1	1.0840045989992	0.7824867963790894	1.199409965448003	-0.8924290211245112	-0.8301197957174767	0.3709575223013308	-0.6840478346857493	-0.5995661797356381	0.12899333	0.157926	0.05407666	0.04108865	-0.009324398	-0.018363684		0.034669608	2_195	194159081	195159900	2	True
12.062018	4.077928	Length_Counts.E2	2	54	0.1364054436179577	0	0.838750695655006	0.7023452520370483	1.1924811240940916	-0.8924290211245112	-0.926569428107871	0.3330381041638244	-0.6961223222627653	-0.7169918814800659	0.1273053	0.15805106	0.04156902	0.043495785	-0.011341728	-0.014662571		0.03503163	2_196	195159901	196160720	2	True
12.041996	4.0616617	Length_Counts.E2	2	54	-0.2882908674280668	-1	-0.0701161267559553	0.2181747406721115	1.170704765553227	-0.8924290211245112	-0.926569428107871	-0.31159200417378347	-0.7202712974167973	-0.4038566768282582	0.10563093	0.13630262	0.035252824	0.008673128	-0.014950153	-0.015868986	-1.4746542600462256	0.04634627	2_213	212173841	213174660	2	False
11.008516	3.4722753	Length_Counts.E2	2	54	-0.005096358813126978	0	0.211189555369536	0.21628591418266296	1.116229224994296	-0.8924290211245112	-0.926569428107871	-1.278275396072182	-0.33388769495228465	-0.5291107586889813	0.128337	0.14332205	0.04699504	-0.11093663	0.01591683	-0.03387641		0.020887543	3_7	6000679	7000791	3	False
11.503209	3.7984226	Length_Counts.E25	2	54	0.17220000775432887	0	0.521038843708995	0.34883883595466614	1.168195535148632	-0.8924290211245112	-0.926569428107871	-0.6719932988837822	-0.5693402027040971	-0.23163231426976386	0.12881155	0.12625863	0.05838316	0.0005650559	-0.024416525	0.016637428		0.0144594405	3_23	22002487	23002599	3	True
12.301094	3.9280622	Length_Counts.E2	2	54	-0.1990770103117275	0	-0.134771362104063	0.06430564820766449	1.169185369627762	-0.8924290211245112	-0.8301197957174767	0.7679266819386671	-0.9013886110720376	0.5668624575923461	0.10803438	0.13349594	0.051418893	0.027429802	-0.013511802	-0.026772292	-0.7329624820570404	-0.012479114	3_61	60006781	61006893	3	True
11.988429	3.6191707	Length_Counts.E2	2	54	0.17035872702899324	0	0.700569877675203	0.5302111506462097	1.139490335253856	-0.8924290211245112	-0.926569428107871	1.0710677305328669	-0.7866809790903855	0.6921165394530688	0.11927666	0.121813156	0.046312213	0.02548451	-0.012196711	-0.010743258		0.030707438	3_69	68007685	69007797	3	True
12.275498	3.2147682	Length_Counts.E2	2	54	0.2922871359413478	1	0.725023026091418	0.4327358901500702	1.2147177556677518	-0.8924290211245112	-0.926569428107871	1.3742087791270667	-0.7202712974167973	0.41812323538273727	0.097755425	0.13624567	0.042166144	0.032957643	-0.010594501	-0.0164539	-1.3059281683709605	0.060392186	3_77	76008589	77008701	3	True
12.256315	3.8291855	Length_Counts.E2	2	54	-0.21256560427865373	0	0.141540672948748	0.35410627722740173	1.116724142233861	-0.8924290211245112	-0.926569428107871	1.6015645655727166	-0.6236753968006691	0.1989285921264717	0.11550895	0.13493477	0.042665396	0.0243018	-0.02910085	0.016203921		0.022793518	3_83	82009267	83009379	3	False
12.2901535	3.2126374	Length_Counts.E2	2	54	0.24454210981098445	1	0.793871629082835	0.5493295192718506	1.1503785145242882	-0.8924290211245112	-0.926569428107871	1.6394571966469915	-0.6116009092236531	0.050189369916863055	0.1215035	0.13701427	0.050073754	0.03287543	-0.031875618	0.022261282		0.025954764	3_84	83009380	84009492	3	True
12.256505	3.2564266	Length_Counts.E2	2	54	0.0276306952034302	0	0.633949467042572	0.6063187718391418	1.18802191976561	-0.8924290211245112	-0.926569428107871	1.7152424587955415	-0.515005008607525	-0.028094431246088927	0.11373351	0.12457576	0.052696787	0.029405717	-0.028406791	0.026011202	-1.5959261384378216	0.0758453	3_86	85009606	86009718	3	True
11.638203	3.457671	Length_Counts.E2	2	54	0.27772430730348285	1	0.778954249148423	0.5012299418449402	1.131571659420814	-0.8523588653406502	-0.8301197957174767	2.1596729143332047	-0.1527703812970444	-0.9988135656666929	0.105555914	0.13584794	0.05514946	0.023859307	0.023876645	0.021142691	-1.1196264421461883	-0.0020957359	3_103	102011527	103011639	3	True
12.257069	3.2822843	Length_Counts.E2	2	54	0.4165965187738627	1	1.27181522728903	0.8552187085151672	1.1889820592103661	-0.8924290211245112	-0.926569428107871	2.1217802832589294	-0.21314281918212452	-0.9909851855503977	0.116782635	0.1564412	0.05118586	0.032413337	0.030050376	0.0058834334		0.031411495	3_104	103011640	104011752	3	True
12.176773	3.4385905	Length_Counts.E2	2	54	-0.11465353777730758	0	0.543556858989355	0.6582103967666626	1.1711650385860224	-0.8924290211245112	-0.6372205309366882	0.5681824092136554	0.08871937024327593	-1.077097366829645	0.123547174	0.15634985	0.021793738	0.034517854	0.02279183	0.0034579951		0.026282547	3_145	144016273	145016385	3	False
12.076188	3.3955114	Length_Counts.E2	2	54	-0.3970658936988646	-1	0.205569609116382	0.6026355028152466	1.1889820592103661	-0.8924290211245112	-0.926569428107871	-0.11388495012329428	0.28794841526404025	-1.1318960276437113	0.13321474	0.14469738	0.0468772	0.010913053	0.024881791	0.008013701		0.019678388	3_163	162018307	163018419	3	False
11.947704	3.4900196	Length_Counts.E2	2	54	-0.08797328152033351	0	0.453381613117728	0.5413548946380615	1.1503785145242882	-0.8924290211245112	-0.926569428107871	-0.15177758119756926	0.28191117147553235	-1.037955466248169	0.14553507	0.15832792	0.04763757	0.00958292	0.023528727	0.008891096		0.019977221	3_164	163018420	164018532	3	False
12.1339855	3.3112395	Length_Counts.E2	2	54	0.1304242716812859	0	0.802837680437542	0.6724134087562561	1.1716599558255876	-0.8924290211245112	-0.926569428107871	-0.2654554744203942	0.4811402164962966	-1.1084108872948255	0.12572004	0.15830019	0.050404504	0.015469593	0.02563665	0.013001867		0.02678946	3_167	166018759	167018871	3	True
11.845243	4.5890923	Length_Counts.E2	2	54	0.12410146594401411	0	0.467990285161696	0.3438888192176819	1.1458945643338283	-0.8924290211245112	-0.926569428107871	-0.7412464579922464	-0.7746064915133695	0.6842881593367738	0.13668911	0.14424469	0.052442845	-0.0026968932	-0.018950824	-0.013884338		0.027915793	4_20	19015334	20016140	4	True
12.197225	4.5189095	Length_Counts.E2	2	54	0.17287477206827784	0	0.330607690926806	0.15773291885852814	1.1270877092303544	-0.8924290211245112	-0.926569428107871	-0.6654086068143257	-0.7323457849938133	0.7312584400345452	0.111531466	0.12038553	0.04514801	0.008479931	-0.012521136	-0.010951929	-0.9438700966511208	-0.022476925	4_22	21016948	22017754	4	True
11.36074	4.710376	Length_Counts.E2	2	54	-0.28589690592763783	-1	-0.155060448913554	0.13083645701408386	1.1236232885533985	-0.8924290211245112	-0.926569428107871	-0.39997612769160307	-0.8047927104559094	0.5825192178249363	0.1259503	0.13707712	0.050721627	-0.0014183065	-0.020970488	-0.022523789		0.009869173	4_29	28022597	29023403	4	True
11.477579	4.7186065	Length_Counts.E2	2	54	-0.2273092015554705	0	-0.0023887946178713	0.22492040693759918	1.2042947986025105	-0.8924290211245112	-0.926569428107871	-0.3620572021026427	-0.7746064915133695	0.6608030189878881	0.122673266	0.13992094	0.04092644	-0.0010830662	-0.019090315	-0.013022028		0.008400597	4_30	29023404	30024210	4	False
11.45343	4.73385	Length_Counts.E2	2	54	-0.03154323850598845	0	0.393273012295098	0.4248162508010864	1.159257329802086	-0.8924290211245112	-0.926569428107871	-0.21038149974680126	-0.8047927104559094	0.5198921768945747	0.14248082	0.144646	0.043746	0.0044319853	-0.018080734	-0.018028079		0.012887966	4_34	33026632	34027438	4	False
11.440099	4.6934886	Length_Counts.E2	2	54	-0.04649194743471735	0	0.136645603515333	0.18313755095005035	1.197365957248599	-0.8924290211245112	-0.926569428107871	-0.1724625741578409	-0.8168671980329254	0.43377999561532765	0.12019444	0.14046854	0.047707826	0.002928635	-0.018389916	-0.011588972		0.0027332657	4_35	34027439	35028245	4	False
11.567362	4.636001	Length_Counts.E2	2	54	0.07696935726961107	0	0.48628333403429	0.40931397676467896	1.192416784852948	-0.8924290211245112	-0.926569428107871	-0.13454364856888051	-0.7746064915133695	0.5433773172434604	0.13041568	0.13907857	0.046480328	0.0078154225	-0.01564324	-0.013668107		0.01084469	4_36	35028246	36029052	4	True
11.55162	4.651959	Length_Counts.E25	2	54	-0.3082129429911016	-1	0.140519492712176	0.4487324357032776	1.1562878263646954	-0.8523588653406502	-0.8301197957174767	0.24464560732072316	-0.7444202725708292	0.2302421125916525	0.14707404	0.14315903	0.049083076	0.029261084	-0.016857022	0.014736285		0.019812332	4_46	45036316	46037122	4	False
11.979141	4.590951	Length_Counts.E2	2	54	0.12281879592019651	0	0.596783725500885	0.4739649295806885	1.1953862882903388	-0.8924290211245112	-0.926569428107871	0.8134294911551286	-0.521042252396033	-0.17683365345569757	0.11985516	0.14778297	0.056823265	0.03851825	-0.0299757	0.017461214		0.026279677	4_61	60048421	61049227	4	True
11.8615265	4.625615	Length_Counts.E2	2	54	0.08881698690951789	0	0.618973897328982	0.5301569104194641	1.1719569061693267	-0.8924290211245112	-0.926569428107871	0.851348416744089	-0.44859532693393683	-0.17683365345569757	0.11280067	0.13997614	0.061082482	0.037513815	-0.026727315	0.015702385		0.03429785	4_62	61049228	62050034	4	True
11.67279	4.590297	Length_Counts.E2	2	54	-0.14572786288345818	0	0.359019825886836	0.5047476887702942	1.1884574469364273	-0.8924290211245112	-0.926569428107871	0.9271862679220098	-0.557265715127081	-0.17683365345569757	0.11365434	0.14310402	0.056777213	0.037519462	-0.026512623	0.015061721		0.018013941	4_64	63050842	64051648	4	False
11.581067	4.596965	Length_Counts.E2	2	54	0.014213805801218726	0	0.402621036178416	0.38840723037719727	1.1835082745407761	-0.8924290211245112	-0.926569428107871	0.9651051935109701	-0.5874519340696212	-0.10637823240904068	0.12825096	0.13839826	0.050625023	0.036867715	-0.028355138	0.010899734		0.01659596	4_65	64051649	65052455	4	True
11.538359	4.605767	Length_Counts.E2	2	54	0.02949816851047149	0	0.548628040832554	0.5191298723220825	1.1478742332920886	-0.8924290211245112	-0.926569428107871	1.0030241190999305	-0.5693402027040971	-0.15334851310681186	0.12791687	0.14202966	0.04910399	0.037822023	-0.026189467	0.012000723	-1.6785316208205032	0.06257107	4_66	65052456	66053262	4	True
11.587989	4.597652	Length_Counts.E25	2	54	-0.23837149200123844	-1	-0.0046485817162424	0.23372291028499603	1.1632166677186069	-0.8523588653406502	-0.926569428107871	1.0788619702778512	-0.5693402027040971	-0.0828930920601552	0.13761252	0.12913455	0.048799746	0.033716545	-0.028204396	0.005740268		0.014399724	4_68	67054070	68054876	4	False
12.08231	4.4334044	Length_Counts.E2	2	54	0.047228879932285306	0	0.348816014531971	0.30158713459968567	1.1404504746986122	-0.8924290211245112	-0.926569428107871	1.268456598222653	-0.41237186420288885	-0.25511745461864954	0.115828924	0.12473116	0.056078896	0.031813536	-0.018094268	0.013696352	-1.0850610275321524	-0.013640118	4_73	72058105	73058911	4	True
11.330109	4.4067125	Length_Counts.E2	2	54	-0.007695817574791819	0	0.44813547171659	0.45583128929138184	1.1835082745407761	-0.8924290211245112	-0.926569428107871	2.0268351100018607	-0.6055636654351451	0.22241373247535742	0.14546822	0.16223001	0.053797055	0.037231885	-0.028026756	0.010999385		0.018116554	4_93	92074245	93075051	4	False
11.371684	4.437455	Length_Counts.E2	2	54	-0.2237371576805124	0	0.0182553755264273	0.2419925332069397	1.1414403091777423	-0.8924290211245112	-0.926569428107871	2.102672961179781	-0.6659361033202252	0.13630155119611034	0.1402307	0.15916455	0.04527139	0.025884533	-0.019632174	0.011121869	3.569552855662215	-0.02607001	4_95	94075859	95076665	4	False
11.443354	4.364392	Length_Counts.E2	2	54	0.07720796064350166	0	0.734276272811623	0.6570683121681213	1.1557929091251304	-0.8924290211245112	-0.926569428107871	1.2936546619563396	-0.6598988595317171	0.2302421125916525	0.15280375	0.15355721	0.05632249	0.031986818	-0.028023135	0.01069171		0.03607006	4_117	116093613	117094419	4	True
11.144525	4.3706074	Length_Counts.E2	2	54	0.08132821180768623	0	0.559140531801659	0.4778123199939728	1.1943964538112084	-0.8924290211245112	-0.926569428107871	0.7627897037108944	-0.6961223222627653	0.14412993131240542	0.14797074	0.1498174	0.05007795	0.03980552	-0.009897043	0.013852002		0.016870556	4_131	130104911	131105717	4	True
11.233443	4.2630415	Length_Counts.E25	2	54	-0.006429978529625013	0	0.73640500672657	0.7428349852561951	1.1369860540216563	-0.8924290211245112	-0.926569428107871	0.6869518525329738	-0.6719733471087332	0.15978669154499583	0.15843825	0.15528592	0.055904716	0.04389636	-0.020039665	0.015092511		0.022819165	4_133	132106525	133107331	4	False
11.566494	4.240326	Length_Counts.E25	2	54	-0.22602521890689836	0	0.4002051997752	0.6262304186820984	1.197365957248599	-0.8924290211245112	-0.926569428107871	0.5352761501771323	-0.7564947601478453	0.12847317107981504	0.14213234	0.13409537	0.04748682	0.03797013	-0.0114405025	0.013737613		0.03505662	4_137	136109753	137110559	4	False
11.1835375	4.221626	Length_Counts.E25	2	54	0.31689276794285437	1	1.07587536672444	0.7589825987815857	1.2028100468838152	-0.8523588653406502	-0.7818949795222796	0.49735722458817183	-0.7142340536282893	0.22241373247535742	0.15604594	0.14359473	0.054627735	0.044447728	-0.01058748	0.01751985		0.024093267	4_138	137110560	138111366	4	True
11.16908	4.2906747	Length_Counts.E2	2	54	-0.24955715505873144	-1	0.229954284741531	0.47951143980026245	1.1914269503738177	-0.8924290211245112	-0.926569428107871	-0.41269698954687695	-0.6538616157432091	0.3398394342197853	0.15391454	0.15767513	0.052634157	0.002178892	-0.032701906	0.012168998		0.014838929	4_162	161129928	162130734	4	False
12.170964	4.2258143	Length_Counts.E2	2	54	0.2803948752863551	1	0.804360472439065	0.52396559715271	1.2042947986025105	-0.8924290211245112	-0.926569428107871	-0.829805171025441	-0.7021595660512733	0.3163542938708998	0.12298846	0.1340705	0.050998908	0.004332215	-0.0155073125	0.020493751		0.027081888	4_173	172138805	173139611	4	True
10.997987	3.6767516	Length_Counts.E2	2	54	0.2265582452193574	0	0.607113874949582	0.3805556297302246	1.1939015365716434	-0.8924290211245112	-0.926569428107871	-1.0952376501481635	-0.7504575163593373	0.4024664751501469	0.1602375	0.16781539	0.050796326	-0.07879569	-0.014377661	0.0023447047		0.013083479	4_180	179144454	180145260	4	True
10.8786545	3.53591	Length_Counts.E25	2	54	0.06514517455821389	0	0.36823285609012	0.30308768153190613	1.1750946814681693	-0.8122887095567892	-0.926569428107871	-1.133156575737124	-0.7263085412053053	0.5198921768945747	0.13628542	0.0660719	0.055097777	-0.084260195	-0.014398333	-0.00979819		0.028894186	4_181	180145261	181146067	4	True
11.484767	3.4453604	Length_Counts.E2	2	54	0.16224493351132385	0	0.813763337995119	0.6515184044837952	1.2051708021165408	-0.8924290211245112	-0.926569428107871	-0.9992792666436642	0.5777361171124249	-1.0692689867133498	0.12816016	0.16161285	0.06228648	-0.0525962	0.027667575	0.0036913555		0.01877052	5_13	12061009	13066092	5	True
11.630617	3.4014366	Length_Counts.E2	2	54	-0.24469971303687252	-1	0.189496818735741	0.4341965317726135	1.1675570919095928	-0.8924290211245112	-0.926569428107871	-0.580388551977199	0.5475498981698849	-0.8109324428756083	0.11839554	0.16400361	0.054052114	-0.0012965259	0.019216413	-0.023090053	0.2249096008910785	-0.023768034	5_24	23116933	24122016	5	False
12.15273	3.316972	Length_Counts.E2	2	54	0.06140115556439152	0	0.7909308939906	0.7295297384262085	1.1868588642526319	-0.8523588653406502	-0.7336701633270825	-0.5423075779166112	0.5656616295354087	-0.8970446241548554	0.11369899	0.14223266	0.052462976	0.0080857845	0.022684226	-0.0038612797	-1.5959261384378216	0.06732514	5_25	24122017	25127100	5	True
12.00805	3.3747895	Length_Counts.E2	2	54	-0.07420150402744086	0	0.547360917294428	0.6215624213218689	1.1606282505556813	-0.8924290211245112	-0.926569428107871	-0.4661456297954357	0.5052891916503287	-0.9283581446200362	0.12757485	0.15285002	0.05770269	0.006817678	0.025371866	0.00059505296	-1.5555021789739567	0.071429595	5_27	26132185	27137268	5	False
12.055048	3.4001536	Length_Counts.E2	2	54	0.2544703451352336	1	0.961675581093333	0.7072052359580994	1.1235094575882987	-0.8924290211245112	-0.8301197957174767	-0.428064655734848	0.5415126543813767	-0.920529764503741	0.14647728	0.1567863	0.06127359	0.006735175	0.023908298	0.0095273405		0.014898884	5_28	27137269	28142352	5	True
11.576599	3.4779088	Length_Counts.E2	2	54	0.042754447057050005	0	0.634307717873853	0.591553270816803	1.172506264305244	-0.8924290211245112	-0.926569428107871	-0.3519027076136725	0.5113264354388366	-0.9283581446200362	0.12660241	0.14736225	0.051949587	0.0049914164	0.022587948	0.00021351431		0.013266074	5_30	29147437	30152520	5	True
12.010224	3.3728504	Length_Counts.E2	2	54	-0.003644182822688302	0	0.612090334751622	0.6157345175743103	1.2219979882617544	-0.8924290211245112	-0.926569428107871	1.5657699260858682	-0.32785045116377665	0.2772123932894237	0.11840974	0.1509939	0.05726528	0.035915893	0.02001833	0.013929501		0.02762952	5_101	100508401	101513484	5	False
11.485634	3.5540917	Length_Counts.E2	2	54	-0.07636879297877747	0	0.310969338687406	0.38733813166618347	1.1942826228461085	-0.8924290211245112	-0.926569428107871	-0.07171195851940508	-0.2554035257016805	-0.004609290897203216	0.11767815	0.1412293	0.054613642	0.0028767022	0.028697658	0.019308288		-0.003450442	5_144	143727013	144732096	5	False
11.978076	3.3607075	Length_Counts.E2	2	54	0.3390073548575443	1	0.951066113593201	0.6120587587356567	1.211604726230887	-0.8924290211245112	-0.926569428107871	-0.8714124137917478	-0.1648448688740604	0.026704229567977578	0.12850367	0.14242628	0.057958063	-0.010325977	0.029754724	0.02074418		0.025404103	5_165	164833777	165838860	5	True
11.326746	4.2205143	Length_Counts.E25	2	54	0.22505948586867397	0	0.82494590325759	0.599886417388916	1.1650231156430195	-0.8924290211245112	-0.926569428107871	1.0800165419579777	-0.12258416235450442	0.11281641084722464	0.16421838	0.1473365	0.05479861	0.03626882	0.026187124	0.014119934		0.01949636	6_68	67045025	68045696	6	True
11.417963	4.1734467	Length_Counts.E25	2	54	-0.10862990931881827	0	0.427446576791869	0.5360764861106873	1.1125618882491184	-0.8924290211245112	-0.926569428107871	1.11793035261973	-0.12862140614301235	0.1832718318938813	0.14469118	0.13483953	0.055059526	0.032993924	0.02970638	0.016282585		0.028211486	6_69	68045697	69046368	6	False
11.843836	4.0581155	Length_Counts.E2	2	54	0.2521557392452294	1	1.00263192075234	0.7504761815071106	1.1739316259551915	-0.8924290211245112	-0.926569428107871	0.4659169794662333	-0.22521730675914053	0.7938854809649067	0.11817761	0.13301042	0.045834158	0.04404218	0.026508704	-0.02124038		0.04195145	6_121	120080641	121081312	6	True
