UMAP1	UMAP2	driving_feats	labels	nSBM_labels	residuals	residuals_sign	observed	predicted	scaled_E25	scaled_E2	scaled_E1	scaled_telomere	scaled_ampl	scaled_del	shap_E25	shap_E2	shap_E1	shap_telomere	shap_ampl	shap_del	GC_scaled	GC_shap	bin	start	end	chr	good_residual
-2.148493	3.3158753	distance.to.telomere	4	59	-0.28985513747792635	-1	-0.339730478833727	-0.04987534135580063	1.1038216497983988	-0.4516573075020407	-0.926569428107871	-1.1348660601868215	3.3065703095180456	-1.1318960276437113	0.029668532	-0.041477848	0.07985856	-0.08015135	0.016468477	0.0053390167	-0.7751440049758557	-0.011622972	1_240	239240435	240241440	1	True
-2.184406	3.375976	distance.to.telomere	4	59	0.2932311227046604	1	0.475726284595644	0.18249516189098358	0.9751431675114717	-0.591902852745554	-0.6854453471318853	-1.248645456298468	3.294495821941029	-1.1710379282251873	-0.008261	-0.024282018	0.069092855	-0.10379124	0.016080314	0.018061193	-0.47460065417929	0.0061323945	1_243	242243453	243244458	1	True
-2.4865472	3.9747646	distance.to.telomere	4	59	0.23102419237455835	1	0.309951269727559	0.07892707735300064	0.9330752021484378	0.16943010714780404	-0.6372205309366882	-1.3624248524101144	3.439389672865221	-1.2101798288066632	-0.019020448	-0.02675475	0.040384196	-0.09996742	0.01625856	0.01325217	0.30224239290890786	-0.015505694	1_246	245246471	246247476	1	True
-1.2399484	-1.1345981	distance.to.telomere	4	56	0.10645723084599465	0	-0.0802930321296981	-0.18675026297569275	1.0596453369948176	-0.6119379306374845	-0.8108298692393979	-1.212603595329887	-0.508967764819017	-0.6152229399682284	0.006228322	-0.04463191	0.073911555	-0.09064242	-0.020907378	-0.020202572	0.3127877736386123	-0.0218774	2_7	6004921	7005740	2	False
-1.2182419	-1.3344928	dist.to.closest.TSG	4	56	-0.002310706400912188	0	-0.281536771082919	-0.27922606468200684	0.6213466296359612	-0.4516573075020407	-0.6372205309366882	-0.985087086504849	-0.515005008607525	-0.5447675189215717	-0.0063133948	-0.029084153	0.035443522	-0.016273268	-0.00770438	-0.02238115	0.808420667934703	-0.018439535	2_13	12009841	13010660	2	True
-2.7869499	1.6648506	dist.to.closest.TSG	4	33	0.014317408765419537	0	-0.296912118231193	-0.31122952699661255	1.0702365659215107	-0.15113113912308357	-0.7818949795222796	-0.9092482502298364	-0.527079496184541	-0.5760810393867525	-0.019428842	-0.039102092	0.07378526	-0.017318647	-0.016100341	-0.026660956		-0.0027757003	2_15	14011481	15012300	2	False
-1.2521425	-1.3306668	Length_Counts.E1	4	56	-0.06629720386096083	0	-0.27180743273326	-0.2055102288722992	-0.6035735382876718	-0.6119379306374845	-0.8301197957174767	-0.8713288320923299	-0.521042252396033	-0.6308797002008188	-0.035695627	-0.023145003	0.07019903	0.007771414	-0.011285346	-0.019941803	-0.7514168983340219	-0.01772995	2_16	15012301	16013120	2	True
-1.2729012	-1.3495706	Length_Counts.E1	4	56	0.13748441995156743	0	-0.109328102459779	-0.24681252241134644	0.2511485344412632	-0.23127145069080546	-0.7336701633270825	-0.26461814189222843	-0.4365208393569208	-0.8500743434570843	0.003282037	-0.03330326	0.06206083	0.010041856	-0.015444891	-0.0041249283	0.4766805658127624	-0.014551669	2_32	31025421	32026240	2	False
-1.2881342	-1.3944322	dist.to.closest.TSG	4	56	-0.06865855470225884	0	-0.394793236403919	-0.32613468170166016	-0.12795807106560664	-0.5317976190697626	-0.6854453471318853	-0.07502105120469667	-0.46066981451095285	-0.7717905422941322	-0.035083476	-0.028827323	0.044077355	0.008189834	-0.010867035	-0.015711721	-0.30938968941392686	-0.018111516	2_37	36029521	37030340	2	True
-1.8170626	1.4822601	mean.GC.content	4	33	0.09427868825476385	0	0.227755899253299	0.13347721099853516	0.8504933115546045	-0.7922536316648587	-0.8301197957174767	1.100480911058	-0.4304835955684128	-0.9127013843874459	-0.008177359	0.027964508	0.07171727	0.023731012	-0.01912002	0.012976736	-1.725985834104172	0.07750116	2_68	67054941	68055760	2	True
-2.9653938	-0.36240485	19_56	4	56	-0.2293523381779929	-1	-0.456580085618331	-0.22722774744033813	-0.6101014966775355	0.4298861197429002	-0.6372205309366882	3.1390750463392942	-0.7866809790903855	-0.47431209787491485	-0.039371617	-0.032012735	0.03377678	0.0107621355	-0.007063116	-0.034351356	1.628616946911691	-0.016430298	2_122	121099221	122100040	2	True
-1.9572362	1.3690219	Length_Counts.E1	4	33	-0.016212896703903596	0	-0.00706642985266916	0.009146466851234436	0.8192194911864855	-0.5317976190697626	-0.926569428107871	2.835719701239243	-0.8289416856099414	-0.4273418171771437	-0.0133639425	-0.021306612	0.06936307	0.027790662	-0.015411322	-0.032932155		0.020047579	2_130	129105781	130106600	2	False
-2.9611063	0.012098388	19_56	4	29	-0.18652198759576966	0	-0.344998951235029	-0.15847696363925934	0.7713065532241878	-0.4516573075020407	-0.6372205309366882	2.03941192035161	-0.8530906607639734	-0.30991611543271586	-0.008088477	-0.031133862	0.027992075	0.013050408	-0.00526723	0.0043666707	-0.9790213657501348	-0.03027443	2_151	150123001	151123820	2	True
-2.9679968	-0.34845105	Centromere_Length	4	56	-0.12965434456079794	0	-0.35026238525122	-0.22060804069042206	-1.5137263418478986	-0.4716923853939712	-0.6854453471318853	1.6981371571140529	-0.6357498843776851	-0.4195134370608486	-0.036992826	-0.03184864	0.039830443	0.009617013	-0.0046705985	-0.022954358	-0.47073401457839875	-0.012168053	2_160	159130381	160131200	2	True
-2.2000244	2.0784554	Length_Counts.E1	4	33	-0.08351935102548919	0	0.0483154241839377	0.13183477520942688	1.0697416486819458	-0.5518326969616931	-0.926569428107871	1.394781812014002	-0.7504575163593373	-0.5134539984563908	-0.015284322	-0.034801427	0.06567293	0.032283936	-0.015057793	-0.02398206	-1.4102102666980276	0.05985081	2_168	167136941	168137760	2	False
-1.9524684	1.6480412	Length_Counts.E1	4	33	0.025937560502693274	0	0.137000385228798	0.11106282472610474	0.5723498229190159	-0.6119379306374845	-0.8301197957174767	0.8259905399514069	-0.7263085412053053	-0.6308797002008188	0.00086389435	-0.018005785	0.07654799	0.019953355	3.666988e-05	-0.020557396	-1.0163695891678364	-0.02087844	2_183	182149241	183150060	2	True
-1.654118	1.3117154	mean.GC.content	4	33	-0.25667246454672876	-1	0.0857379806665891	0.34241044521331787	1.0821145796710732	-0.7722185537729283	-0.926569428107871	0.6743128674013815	-0.7081968098397813	-0.7404770218289515	-0.026070716	0.0077576134	0.055021945	0.034300175	-0.012950397	-0.02100756	-1.5168357829650407	0.07469591	2_187	186152521	187153340	2	False
-2.1758926	1.8769675	Length_Counts.E1	4	33	-0.0077949849678556615	0	-0.0212837237654607	-0.013488738797605038	0.05833372707909427	-0.4115871517181797	-0.6372205309366882	0.4467963585763435	-0.6538616157432091	-0.638708080317114	-0.0015568436	-0.027629368	0.03810212	0.014918373	-0.005656354	-0.006899693	-0.8677090136032637	-0.022813069	2_193	192157441	193158260	2	True
-2.3839457	2.010003	Length_Counts.E1	4	33	0.0024854771692788685	0	0.0615667037565744	0.05908122658729553	1.0365821936310837	-0.6119379306374845	-0.926569428107871	-0.6528667674113406	-0.7927182228788934	-0.30208773531642075	-0.008515857	-0.02652731	0.051403567	-0.0029948568	-0.010614204	0.013084503		0.0040583173	2_222	221181221	222182040	2	True
-2.2752175	2.0849261	Length_Counts.E1	4	33	0.043103649711168174	0	0.198223947977579	0.15512029826641083	0.9776870421228363	-0.591902852745554	-0.8301197957174767	-0.8424638580988724	-0.8168671980329254	-0.23163231426976386	-0.020811949	-0.025325613	0.06573596	0.0033957986	-0.0061366465	0.012828952	-0.8858705026377488	-0.017193647	2_227	226185321	227186140	2	True
-2.208935	2.0609264	Length_Counts.E1	4	33	-0.00374401955655274	0	0.00466769152530971	0.00841171108186245	0.25362312063908876	-0.5518326969616931	-0.7818949795222796	-0.918302694373885	-0.8530906607639734	-0.19249041368828798	0.0064220997	-0.02105151	0.051749237	0.010431975	-0.00700037	0.0127948625	-0.6955514885159544	-0.004761944	2_229	228186961	229187780	2	False
-0.9083907	3.4355123	log2smoothed	4	27	0.3409811844879428	1	0.694941519742612	0.3539603352546692	1.0593137424443089	-0.5317976190697626	-0.7336701633270825	-0.7098859299580572	-0.527079496184541	-0.23946069438605916	0.022339802	-0.028930502	0.07145944	-0.00051056995	-0.013294344	0.018820357	-1.20223192452887	0.03549131	3_22	21002374	22002486	3	True
-4.1653795	6.7321386	9_92	4	42	0.26215723447969413	1	0.297486066003351	0.035328831523656845	0.7712719090174183	-0.3514819180423883	-0.6372205309366882	-0.1414964638439325	-0.6659361033202252	0.16761507166129092	-0.003241968	-0.02607278	0.0341938	0.015280497	-0.004479169	0.01520753	-0.1324616349488857	-0.013964601	3_37	36004069	37004181	3	True
-4.5726748	6.49566	dist.to.closest.TSG	4	10	-0.039939363400895045	0	-0.180499558250863	-0.14056019484996796	-0.04886534701070731	0.6102018207702745	-0.6854453471318853	0.23742984689881733	-0.8229044418214335	0.8017138610812018	-0.034721278	-0.03231674	0.032967363	0.011819333	-0.0056166556	-0.014852967	0.9664915311643293	-0.007198506	3_47	46005199	47005311	3	True
-1.082744	2.5371418	Length_Counts.E1	4	27	0.015413396067322446	0	0.0212756088072073	0.005862212739884853	0.9667642186456344	-0.6520080864213454	-0.926569428107871	0.5405708954930172	-0.8591279045524814	0.9582814634071058	-0.011116069	-0.0034150062	0.06887196	0.0254623	-0.0069820513	-0.009412831	0.016638331479423007	-0.02914309	3_55	54006103	55006215	3	True
-1.2738812	2.3962448	Length_Counts.E1	4	27	-0.1995101055683397	0	-0.130351685601642	0.06915841996669769	0.8425399915147933	-0.4316222296101102	-0.7818949795222796	0.7300340508643921	-0.8712023921294976	0.9582814634071058	-0.0142325545	-0.03048441	0.059446782	0.027649421	-0.011700566	-0.013676159		0.032471653	3_60	59006668	60006780	3	True
-1.2219862	2.6628644	Length_Counts.E1	4	27	-0.044642908967386485	0	-0.179623349107157	-0.1349804401397705	-0.3208025734621495	-0.4516573075020407	-0.926569428107871	0.9573898373100419	-0.8108299542444175	0.809542241197497	-0.03317895	-0.032979205	0.067796834	0.017095368	-0.007374617	-0.015441477	-0.48866116181889635	-0.00806379	3_66	65007346	66007458	3	True
-1.3902639	2.948264	Length_Counts.E1	4	27	-0.15388828152806733	0	-0.250371616427016	-0.09648333489894867	1.1068257974425588	-0.7321483979890674	-0.7336701633270825	1.5912834482190799	-0.1950310878166004	-0.7561337820615419	-0.0003705963	-0.016569363	0.07119486	0.02193546	0.019301634	-0.014350639		0.0054803337	3_118	117013222	118013334	3	True
-1.2707824	2.3452146	mean.GC.content	4	27	-0.03880729705029623	0	0.254070377052487	0.2928776741027832	0.9107841296784255	-0.6920782422052064	-0.6372205309366882	0.4923971470651054	0.11286834539730797	-1.1005825071785305	-0.005425157	0.009051236	0.042405125	0.023955222	0.0075976998	0.011876848	-1.3117867132207894	0.070157014	3_147	146016499	147016611	3	False
-0.63867754	3.1888213	Length_Counts.E1	4	27	-0.12469332604720569	0	0.0138521424023869	0.1385454684495926	0.5549336852587199	-0.7722185537729283	-0.7818949795222796	0.3029339916937305	0.2698366838985163	-1.0927541270622352	-0.00091703946	0.028885135	0.077650994	0.012586423	0.010373224	0.0070288754	-1.1143537517813362	0.008594253	3_152	151017064	152017176	3	False
-1.1578046	3.2940755	Length_Counts.E1	4	27	0.023915736024253755	0	-0.0150194745315381	-0.038935210555791855	1.036052632184749	-0.4115871517181797	-0.6854453471318853	-0.34124073656894416	0.5052891916503287	-1.1475527878763017	0.0006422772	-0.033703566	0.054635115	0.0094164945	0.00794448	0.0030103712		0.0046817735	3_169	168018985	169019097	3	False
-2.076158	3.270733	Length_Counts.E1	4	59	-0.0020578876533909884	0	0.145882181783636	0.14794006943702698	0.7791905848504599	-0.6920782422052064	-0.8301197957174767	-1.2127712512772688	0.43284226618823257	-1.0536122264807593	-0.014151771	0.009886117	0.09451948	-0.07336983	0.009466799	0.009746691	-1.140717203605596	0.004996397	3_192	191021584	192021696	3	False
-2.1853871	1.9520899	Length_Counts.E1	4	33	0.10872871534355688	0	0.158968576355062	0.05023986101150513	1.0904638335025365	-0.5117625411778322	-0.926569428107871	-0.5895707556364049	-0.7685692477248613	0.606004358173822	-0.010407731	-0.031246	0.07625002	-0.006823705	-0.011898508	-0.01576363		0.01782442	4_24	23018562	24019368	4	True
-1.8419943	-1.3335226	Centromere_Length	4	56	-0.20946982218199645	0	-0.3827632786172	-0.17329345643520355	0.8167498541610557	-0.591902852745554	-0.588995714741491	0.13088883055384207	-0.7625320039363533	0.4259516154990323	-0.025693636	-0.022341251	0.0071351123	0.020484868	-0.008490758	-0.020681938	-0.3603590296074963	-0.0044769514	4_43	42033895	43034701	4	True
-1.7856132	1.3413732	mean.GC.content	4	33	0.03412293097080382	0	0.160202207174913	0.1260792762041092	0.8474594688760704	-0.5518326969616931	-0.6854453471318853	1.154699821455772	-0.551228471338573	-0.23946069438605916	-0.008005538	-0.018397143	0.050297704	0.021419719	-0.009239229	0.017754676	-1.3144962902138446	0.06885881	4_70	69055684	70056490	4	True
-2.781398	1.6733599	9_92	4	33	-0.0020015134146007807	0	-0.0704557939102444	-0.06845428049564362	0.8860630135621486	-0.1912012949069445	-0.588995714741491	1.6476458541122567	-0.6297126405891771	0.17544345177758622	-0.020487271	-0.033612546	0.016690738	0.02731077	-0.01491724	0.0076405057	-0.8744463401805698	-0.017307853	4_83	82066175	83066981	4	True
-2.1296253	1.6463054	Length_Counts.E1	4	33	0.05669518522466435	0	0.210953212897432	0.15425802767276764	0.471253078393052	-0.6520080864213454	-0.8301197957174767	1.862438545790745	-0.6900850784742573	0.206756972242767	-0.001400696	0.0076018237	0.07158356	0.021477785	-0.0084737195	0.01544702	-0.6116906036654429	-0.007502209	4_102	101081508	102082314	4	True
-2.4351106	-0.29096285	Length_Counts.E25	4	56	-0.13910067928798647	0	-0.39387906445034	-0.2547783851623535	-0.6110913311566657	-0.4716923853939712	-0.6372205309366882	1.6728439178459433	-0.6417871281661931	0.3789813348012614	-0.03753733	-0.030421806	0.03376309	0.012765245	-0.008492849	-0.0012611456	-1.138666712908148	0.008525423	4_107	106085543	107086349	4	True
-1.9921954	1.1274198	Length_Counts.E1	4	33	0.16162603887187363	0	0.175891213849355	0.014265174977481365	0.48740717709245707	-0.5718677748536235	-0.926569428107871	1.6349249922569828	-0.6900850784742573	0.2380704927079478	0.0003335928	-0.01807176	0.06708147	0.022520974	-0.004514235	0.015339556	-1.2010602155588976	0.03362379	4_108	107086350	108087156	4	True
-2.4738295	-0.33177286	Length_Counts.E2	4	56	0.23008792717109597	1	0.248817919381961	0.01872999221086502	0.752752105912892	-0.06738451353481419	-0.588995714741491	1.559087141079062	-0.6659361033202252	0.3789813348012614	0.0035106998	-0.034365065	0.02055493	0.022918219	-0.0036899871	0.0048230705	-0.6585589624641337	-0.005115295	4_110	109087964	110088770	4	True
-1.8038967	1.353075	mean.GC.content	4	33	-0.008109127401603605	0	0.171725625873314	0.1798347532749176	0.7341234210156615	-0.591902852745554	-0.6372205309366882	0.9523843316556962	-0.6357498843776851	0.285040773405719	0.0072168317	-0.02356435	0.036013894	0.02436201	-0.012388889	0.009444624	-1.3938063411184942	0.06202463	4_126	125100876	126101682	4	False
-1.9769256	1.384991	Length_Counts.E1	4	33	-0.1042007546118492	0	0.0738269199439293	0.1780276745557785	0.3965898636322604	-0.5317976190697626	-0.6854453471318853	0.30776259664337	-0.6538616157432091	0.07367451026574877	0.0031489253	-0.020479344	0.050667938	0.029710377	-0.010385684	0.008759277	-1.2400195388103101	0.021006623	4_143	142114595	143115401	4	False
-2.0810018	1.0792229	Length_Counts.E1	4	33	0.16856650763200257	0	0.152135399514899	-0.016431108117103577	0.9939549717873413	-0.6720431643132759	-0.7818949795222796	0.0044111919316870765	-0.6357498843776851	0.1989285921264717	-0.030648777	-0.005798106	0.06137822	0.021730391	-0.01915713	0.015253289	-0.41484349671096765	-0.0024161907	4_151	150121051	151121857	4	True
-2.8605287	1.7443236	Length_Counts.E1	4	33	-0.34819524331867546	-1	-0.64253940029919	-0.2943441569805145	0.8731951653334558	0.009149484012360229	-0.7818949795222796	-0.18518343601311477	-0.6598988595317171	0.41029485526644194	-0.025666483	-0.033124145	0.060389217	0.0036797966	-0.01653104	-0.011368769	-1.0444906044470466	-0.028062083	4_156	155125086	156125892	4	True
-2.092378	1.8016362	Length_Counts.E1	4	33	0.01608699835960753	0	0.106057005898403	0.08997000753879547	0.3036493552143295	-0.6920782422052064	-0.926569428107871	-0.3747780639579166	-0.6598988595317171	0.2693840131731286	0.0020923896	0.0095389625	0.06932906	0.0062981755	-0.014470687	0.013806915	-1.144232330515498	-0.001096712	4_161	160129121	161129927	4	True
-1.8504125	1.2408555	Length_Counts.E1	4	33	0.15566813809954033	0	0.327314882112373	0.17164674401283264	1.0736366473573231	-0.7321483979890674	-0.926569428107871	-0.6781294686695996	-0.7323457849938133	0.2928691535220141	-0.019248685	0.0107204765	0.07376891	0.010117927	-0.009332581	0.020190889	-1.2655042089070943	0.06410477	4_169	168135577	169136383	4	True
-2.1832812	-0.02709738	distance.to.telomere	4	59	0.058618673661379656	0	-0.0609732777088596	-0.11959195137023926	0.7512450829184163	-0.7521834758809979	-0.588995714741491	-1.2089944269150448	-0.7081968098397813	0.7782287207323162	-0.010144716	0.009964601	0.005181885	-0.08558132	-0.0012401774	-0.020493452		0.016858367	4_183	182146875	183147681	4	False
-2.170967	-0.0038219094	distance.to.telomere	4	59	-0.5077941328436617	-1	-0.979603907480884	-0.4718097746372223	0.9885108821521251	-0.7521834758809979	-0.926569428107871	-1.436507980448807	-0.7021595660512733	0.44943675584791803	-0.047212984	0.004794144	0.056869134	-0.112932876	-0.016535472	-0.032546178	0.4147264540257512	-0.02297716	4_189	188151717	189152523	4	True
-1.6518333	3.3856847	Length_Counts.E1	4	27	0.2670899247031309	1	0.408340043316374	0.1412501186132431	0.8913932722322647	-0.6119379306374845	-0.8301197957174767	-1.189684136946603	0.5837733609009328	-0.8970446241548554	-0.022275914	-0.028352711	0.084965914	-0.064240955	0.015956024	0.00417052	-0.4021011616625756	0.004293941	5_8	7035589	8040672	5	True
-1.7283692	3.3492157	Length_Counts.E1	4	59	0.15838522202425565	0	0.359518994755083	0.20113377273082733	0.40913106648284014	-0.7321483979890674	-0.7818949795222796	-1.1135221888254274	0.6139595798434727	-0.9831568054341026	0.0021195293	0.0071107177	0.092779644	-0.059974022	0.012633597	0.01015928	-0.6512357814018334	0.0046732537	5_10	9045757	10050840	5	True
-1.191232	3.3259463	Length_Counts.E1	4	27	-0.12856678937284205	0	0.02633060242327	0.15489739179611206	0.9992852304574574	-0.6720431643132759	-0.7818949795222796	-0.9611982925830764	0.6682947739400448	-1.0301270861318736	-0.02181373	-0.00071502733	0.09161421	-0.03018782	0.0151337795	0.006617603	-0.7224171013273359	-0.00047646265	5_14	13066093	14071176	5	False
-1.5571314	6.7859473	Centromere_Length	4	42	0.5110586811826151	1	0.913589679174177	0.4025309979915619	0.9700851133231163	-0.6520080864213454	-0.5407708985462939	-0.8850363444619009	0.813188624864237	-1.0144703258992833	-0.0069314144	-0.0041079847	0.019329784	0.006468479	0.009447039	0.013278713	-0.5730242076565283	-0.0014666483	5_16	15076261	16081344	5	True
-0.94718945	2.865633	Length_Counts.E1	4	27	-0.012229145956629162	0	0.0781456218236748	0.09037476778030396	0.7185533246589433	-0.5117625411778322	-0.7818949795222796	0.02890703299220502	0.5596243857469008	-0.8970446241548554	0.0053863893	-0.028544204	0.0891316	0.01302938	0.011923409	0.009118531	-0.7821742587956583	-0.0014014482	5_40	39198277	40203360	5	False
-1.4699285	2.9909544	dist.to.closest.FGS	4	43	-0.1214785769533448	0	-0.243323136861258	-0.12184455990791321	0.5766259078688584	-0.6119379306374845	-0.6372205309366882	0.942850410446311	-0.32181320737526864	0.4024664751501469	-0.013129754	-0.03173879	0.03935857	0.017216792	0.0077145984	-0.0146082165	-1.096338726368092	-0.017386697	5_64	63320293	64325376	5	True
-1.2846682	2.9731526	Length_Counts.E1	4	27	-0.18671848793773504	0	-0.39256154914646	-0.20584306120872498	0.15369438079849856	-0.5317976190697626	-0.926569428107871	1.0570933326280743	-0.35803667010631673	0.4650935160805084	-0.012764923	-0.036386453	0.05984341	0.0010575929	0.01059698	-0.030325215	-0.06860349608568468	-0.01754132	5_67	66335545	67340628	5	True
-0.8281639	2.7350166	Length_Counts.E1	4	27	0.11878137265263422	0	0.472231641159638	0.3534502685070038	0.7018399694788298	0.04921963979622118	-0.8301197957174767	1.6663889175974782	-0.38218564526034876	0.39463809503385155	0.0033152252	-0.023127042	0.07360149	0.018358579	0.0063105742	-0.0050415937	-1.2034036334988434	0.012880692	5_83	82416889	83421972	5	True
-0.82045484	2.822895	Length_Counts.E1	4	27	0.436334741980583	1	0.978667927653343	0.54233318567276	1.0596651336844	-0.5317976190697626	-0.7336701633270825	1.7044698916580658	-0.37011115768333275	0.4024664751501469	0.011376756	-0.030365761	0.091358416	0.02827518	0.00816299	0.00493044	-1.3393218740150228	0.081364885	5_84	83421973	84427056	5	True
-0.8841608	3.533026	mean.GC.content	4	27	0.14912475830151783	0	0.505744891224644	0.3566201329231262	0.7484611734458626	-0.5317976190697626	-0.6372205309366882	0.8422314189347009	-0.3459621825293007	0.206756972242767	0.0059733605	-0.027544646	0.04933364	0.030469041	0.00789748	0.0150524955	-1.33053405674027	0.06695317	5_120	119604997	120610080	5	True
-0.88556206	3.4489474	Length_Counts.E1	4	27	-0.024610995673155056	0	0.285839796639467	0.31045079231262207	0.9661257754065954	-0.591902852745554	-0.926569428107871	0.6518265486317621	-0.2916269884327286	0.206756972242767	-0.0138913235	-0.021454617	0.0799765	0.034392416	0.01954499	0.012509678		0.011689068	5_125	124630417	125635500	5	False
-1.0750475	3.2755544	Length_Counts.E1	4	27	0.28364671520096524	1	0.368810263789718	0.08516354858875275	-0.4926081440047798	-0.25130652858273594	-0.7336701633270825	0.2710168080258846	-0.2614407694901885	0.3085259137546045	-0.033468872	-0.033950794	0.07341238	0.012041918	0.01345509	0.01139287	0.875867165518435	-0.006120732	5_135	134681257	135686340	5	True
-1.0533416	3.2721374	Length_Counts.E1	4	27	-0.0921004045822704	0	-0.0442878197946632	0.04781258478760719	0.7147078177075225	-0.5317976190697626	-0.8301197957174767	-0.1478739066405806	-0.2614407694901885	0.0032190892190918662	0.0023694907	-0.022983482	0.07734388	0.0038748393	0.012520191	0.016457908	-0.7848106039780844	-0.007885445	5_146	145737181	146742264	5	False
-1.0350808	3.1956556	Centromere_Length	4	27	-0.012674776471774077	0	0.0371156804192858	0.049790456891059875	0.45339151521714743	-0.631973008529415	-0.6372205309366882	-1.0237363100340988	-0.06824896825793222	0.01104746933538718	-0.009730799	-0.028106838	0.048687615	-0.012395298	0.011056335	0.013415377	0.29755555702903363	-0.0071574296	5_169	168854113	169859196	5	False
-2.6057925	1.0475013	Centromere_Length	4	46	-0.08083380341113428	0	-0.427297155852922	-0.3464633524417877	0.9649775674108044	-0.1912012949069445	-0.6372205309366882	-0.7398463698061237	0.3422836093606125	-0.7717905422941322	-0.033714853	-0.027617099	0.042840898	0.0028808704	0.010662305	-0.01997783	1.7575049336080677	-0.027372638	6_20	19012769	20013440	6	True
-2.2439222	2.013865	Length_Counts.E1	4	33	-0.0032247781248751425	0	0.0415395655242738	0.04476434364914894	0.8024863393167894	-0.4516573075020407	-0.926569428107871	0.05634365409067067	0.10683110160880005	-0.6230513200845237	-0.018000202	-0.023771638	0.08290342	0.01728064	0.014453482	-0.016749345	1.284280973362599	-0.032700088	6_41	40026881	41027552	6	False
